Date,Close,High,Low,Open,Volume,log_return,simple_return,vol_20d,vol_60d,sma_20,sma_50,sma_200,ema_12,ema_26,macd,macd_signal,macd_hist,rsi_14,bb_mid,bb_upper,bb_lower,drawdown
2024-06-27,123.93025970458984,126.34909954846492,122.8607755337046,124.0402073168441,252571700,-0.019250484660868827,-0.01906637735871164,0.5428046873569589,,123.1260814666748,,,124.9226396200623,120.6012158224967,4.3214237975656005,5.159552523892725,-0.8381287263271249,53.226392622275554,123.1260814666748,137.07707942436565,109.17508350898396,-0.08548450533487503
2024-06-28,123.48046875,127.648457456266,122.69084852465333,124.5199685039101,315516700,-0.003635989861351725,-0.0036293876544921666,0.5204962000409401,,123.77822189331054,,,124.70076717851425,120.81449381712657,3.88627336138768,4.904896691391716,-1.0186233300040364,52.84019008604366,123.77822189331054,136.38663969878073,111.16980408784036,-0.08880363658105442
2024-07-01,124.2400894165039,124.77982242138177,118.77272478188227,123.41048765323478,284885500,0.006132902759952763,0.006151747512732841,0.5180615626705145,,124.51166801452636,,,124.62989367666651,121.06824163930267,3.5616520373638423,4.636247760586142,-1.0745957232222993,52.696916871026815,124.51166801452636,135.20088536845822,113.82245066059453,-0.08319818661878065
2024-07-02,122.61087799072266,123.35052684202405,120.9716689903923,121.07161927076024,218374000,-0.013200151488308333,-0.013113411568140942,0.4980959562271384,,124.89545516967773,,,124.31927587882899,121.18251099866711,3.136764880161877,4.336351184501289,-1.1995863043394124,51.85339994964872,124.89545516967773,134.6469911962058,115.14391914314967,-0.09522058612406654
2024-07-03,128.21817016601562,128.21817016601562,121.30150730962696,121.60136576540062,215749000,0.044717520347923166,0.04573242005262568,0.5187626775677524,,125.48779754638672,,,124.91910576916538,121.70367093698923,3.2154348321761574,4.112167914036263,-0.8967330818601056,53.155728794365295,125.48779754638672,134.4679085557052,116.50768653706824,-0.05384283391372387
2024-07-05,125.76936340332031,128.78791231292527,125.61943416430904,127.31861187118912,214176700,-0.019283486955406572,-0.019098749884861266,0.4962498052459637,,125.65771865844727,,,125.04991463595844,122.00483334190264,3.045081294055805,3.8987505900401715,-0.8536692959843664,45.96499736329723,125.65771865844727,134.5173062951455,116.79813102174904,-0.0719132529805748
2024-07-08,128.13819885253906,130.70696731901708,126.9787619894619,127.42854201917729,237677300,0.018659579569162355,0.018834757409261105,0.4972873951984595,,126.01814117431641,,,125.52503528466315,122.45915671306089,3.065878571602255,3.7321761863525884,-0.6662976147503334,46.08008716084917,126.01814117431641,134.651483942131,117.38479840650184,-0.05443296424571356
2024-07-09,131.3166961669922,133.7555228326683,128.58800070420872,130.28719371816868,285366600,0.02450257365244056,0.024805228596282314,0.5028587747945074,,126.54298515319825,,,126.41606003579068,123.11527074668543,3.3007892891052535,3.645898806903122,-0.34510951779786847,50.40634242809218,126.54298515319825,135.12181181045727,117.96415849593922,-0.030977957770719333
2024-07-10,134.84498596191406,135.03489683470838,132.35618048673416,133.96540518326054,248978600,0.026513932884053643,0.026868554402518896,0.5090266488990712,,127.19916915893555,,,127.7128178705789,123.98413854040606,3.728679330172838,3.6624549115570657,0.06622441861577233,49.30425695568665,127.19916915893555,136.22130969713874,118.17702862073236,-0.004941736311841937
2024-07-11,127.33860778808594,136.0843835595481,126.98877797734232,135.6845824191085,374782700,-0.057276125057788785,-0.055666720718471785,0.5541449055410292,,127.52351264953613,,,127.65524708865692,124.23261774393791,3.422629344719013,3.6144897981894553,-0.19186045347044223,46.677166271355645,127.52351264953613,136.03691917899138,119.01010612008088,-0.060333366775178136
2024-07-12,129.17771911621094,131.85642018701742,127.15868837162228,128.19818043978003,252680500,0.014339382315821665,0.014442684430676422,0.5429775467325749,,127.72541542053223,,,127.88947355443446,124.59892154929146,3.290552005142999,3.549702239580164,-0.25915023443716523,52.75314008285402,127.72541542053223,136.19218389148833,119.25864694957613,-0.046762058121475866
2024-07-15,128.37811279296875,131.32668826604316,127.11871779694197,130.49708637675548,208326200,-0.006209208204162207,-0.0061899709076210785,0.5292033527889206,,127.66694450378418,,,127.96464882190128,124.87886164141571,3.0857871804855677,3.456919227761245,-0.3711320472756774,62.6500559815161,127.66694450378418,136.09680160272183,119.23708740484652,-0.052662573249744486
2024-07-16,126.29910278320312,128.97780386568002,124.51996185494663,128.3781021800115,214769500,-0.01632699013484076,-0.016194427262833933,0.5276700220038109,,127.39107780456543,,,127.70841096979386,124.98406468895551,2.724346280838347,3.310404638376666,-0.5860583575383189,50.386494279561255,127.39107780456543,135.60758861577503,119.17456699335582,-0.06800416030061178
2024-07-17,117.9331283569336,121.79126850169425,116.66374383425097,121.29150949460832,390086200,-0.06853517049095172,-0.06623938129338913,0.5780050845578323,,126.74188995361328,,,126.20452133704613,124.46177310880574,1.7427482282403872,2.9968733563494103,-1.254125128109023,40.218633801521506,126.74188995361328,135.79460200415724,117.68917790306934,-0.1297389880903119
2024-07-18,121.0316390991211,122.34101295266511,116.50382347473696,121.79127496540796,320979500,0.025934236588817473,0.02627345501095868,0.5709382075156939,,126.01773872375489,,,125.40869330044228,124.20768910808836,1.2010041923539205,2.6376995235503125,-1.436695331196392,46.680381038657465,126.01773872375489,134.40855555984348,117.6269218876663,-0.10687422454611141
2024-07-19,117.8731689453125,121.54139851435873,117.31344125378135,120.29200089882109,217223800,-0.026442784609792987,-0.026096235474609264,0.5651462008539937,,125.37554893493652,,,124.24938186119155,123.73846539232719,0.5109164688643659,2.2123429126131233,-1.7014264437487574,43.95343082085122,125.37554893493652,134.20648405248104,116.54461381739199,-0.13018144509079912
2024-07-22,123.48046875,124.01021213043963,119.8022417845173,120.29200352530061,258068900,0.046473788823079544,0.04757062064980211,0.5835582140313333,,125.22412185668945,,,124.13108753639285,123.71935452993257,0.4117330064602811,1.8522209313825548,-1.4404879249222737,49.25840446388896,125.22412185668945,134.07705729012423,116.37118642325468,-0.08880363658105442
2024-07-23,122.53092193603516,124.62991607602876,122.04116019537173,122.72083281792666,173911000,-0.007719573689228605,-0.00768985430309066,0.5266177191677469,,125.44801483154296,,,123.8849082132609,123.63132248594017,0.2535857273207256,1.532493890570189,-1.2789081632494634,49.9208914029185,125.44801483154296,133.7464659724041,117.14956369068182,-0.0958106038572522
2024-07-24,114.1949462890625,119.8921965766103,113.38533904444206,119.11257365575831,327776900,-0.07045637901670984,-0.06803160798320185,0.5300411327552688,,124.85630073547364,,,122.3941448403073,122.93233165654182,-0.5381868162345143,1.1183577492092485,-1.6565445654437627,36.836191856717655,124.85630073547364,134.55053792814786,115.1620635427994,-0.15732406239820365
2024-07-25,112.22589111328125,116.57379332567128,106.24877714220031,112.98552700492492,460067000,-0.01739331802881306,-0.017242927465432323,0.5310545214137973,,124.15064086914063,,,120.82979811307253,122.13926198667068,-1.3094638735981476,0.6327934246477693,-1.942257298245917,37.17099091749779,124.15064086914063,135.33113220530737,112.97014953297389,-0.17185426246713664
2024-07-26,113.00550079345703,116.14398665212225,111.52621844802754,116.13399696280182,293399100,0.006922772062320118,0.006946789840045486,0.530468892604504,,123.60440292358399,,,119.62606006390092,121.46268708346967,-1.836627019568752,0.13890933580446513,-1.975536355373217,35.22062806665896,123.60440292358399,135.847245279719,111.36156056744898,-0.16610130807156645
2024-07-29,111.53620910644531,116.22395093081532,111.24635559929368,113.63520299096253,248152100,-0.013087213584542338,-0.013001948371497263,0.531297962174818,,123.00718994140625,,,118.38146760890774,120.7273924185049,-2.3459248095971645,-0.35805749327586084,-1.9878673163213036,30.01410985645626,123.00718994140625,136.3879052314959,109.62647465131661,-0.17694361581107904
2024-07-30,103.68000793457031,111.93602131829121,102.49057904635741,111.46624662712419,486833300,-0.07303997439771881,-0.0704363294647874,0.5811158930132292,,121.97918586730957,,,116.1197045820866,119.46462319747272,-3.3449186153861206,-0.955429717697913,-2.3894888976882074,21.04382297958152,121.97918586730957,137.88245199087885,106.07591974374029,-0.23491668645590646
2024-07-31,116.9636001586914,118.28296369436077,110.82655987338046,112.84559062727486,473174200,0.12055346750492031,0.1281210571714464,0.7405192749474322,,121.696821975708,,,116.24953467079503,119.27936223163707,-3.029827560842037,-1.3703092863267379,-1.659518274515299,41.29485727673865,121.696821975708,137.75266778012434,105.64097617129167,-0.13689340350040405
2024-08-01,109.1573715209961,120.1020993651303,106.75852653969832,117.4733618639685,523462300,-0.06907216022881846,-0.06674066655869126,0.754600602943063,,120.74378204345703,,,115.15843264774904,118.52958514195996,-3.371152494210918,-1.770477927903574,-1.6006745663073438,34.73089947743867,120.74378204345703,137.4205702587221,104.06699382819195,-0.19449771306199048
2024-08-02,107.21829986572266,108.66760564065457,101.32114936142939,103.70999693537759,482027500,-0.017923674639047392,-0.017764000985498796,0.7543474425455514,,119.81622886657715,,,113.93687375820652,117.69171215853497,-3.7548384003284525,-2.16735002238855,-1.5874883779399025,34.13755706646104,119.81622886657715,137.35729413943494,102.27516359371934,-0.20880665648097885
2024-08-05,100.4015884399414,103.36016867781126,90.6462974352404,92.0156323292122,552842400,-0.06568891352300595,-0.06357787275416904,0.7740038437581821,,118.42939834594726,120.4462629699707,,111.85452217078111,116.41096225345396,-4.55644008267285,-2.64516803444541,-1.9112720482274401,31.873508188814526,118.42939834594726,137.51772331117377,99.34107338072076,-0.2591090461991767
2024-08-06,104.19976806640625,107.65809998114993,100.50155392872522,103.78996196090817,409012100,0.037131875219130875,0.0378298758563651,0.7831897453761792,,117.07355194091797,120.4554490661621,,110.67686769318497,115.50642935070968,-4.829561657524707,-3.08204675906127,-1.7475148984634368,39.73095293975496,117.07355194091797,136.159855962275,97.98724791956094,-0.23108123339378764
2024-08-07,98.86235046386719,108.7475850159453,98.64245523610103,107.7580564909976,411440400,-0.05258142018894494,-0.05122293169729075,0.782508007693485,,115.27442016601563,120.30451721191406,,108.85924965790531,114.27353461835098,-5.41428496044567,-3.54849439933815,-1.86579056110752,33.960090514991975,115.27442016601563,134.08902672517198,96.45981360685927,-0.2704675068564227
2024-08-08,104.91941833496094,105.44916171874115,97.47300376138202,101.95084829679239,391910000,0.05946412781473329,0.06126769030549717,0.8091533002324636,,114.15346069335938,120.12617050170898,,108.2531217620677,113.58063711587765,-5.327515353809943,-3.904298590232509,-1.4232167635774342,41.00499561765618,114.15346069335938,132.6096687890491,95.69725259766966,-0.22577073599870467
2024-08-09,104.69952392578125,106.54863093775165,103.3801603016259,105.58909444979487,290844200,-0.002098040257894239,-0.0020958409098081887,0.8047727405702404,,112.92955093383789,119.92495651245117,,107.70641440263901,112.92277687957422,-5.216362476935203,-4.166711367573048,-1.0496511093621548,35.90396821524797,112.92955093383789,130.41150950952002,95.44759235815576,-0.22739339736376923
2024-08-12,108.96745300292969,111.01646802839923,106.20878871222484,106.26875735419573,325559900,0.039954670502538314,0.04076359583233513,0.8244823719390891,,111.95901794433594,119.89555236816406,,107.90042034114528,112.6297899257487,-4.729369584603418,-4.279243010979123,-0.45012657362429565,40.30297334444168,111.95901794433594,127.91877740778747,95.99925848088441,-0.19589917407651247
2024-08-13,116.08402252197266,116.1739831093698,111.52622277964618,112.38580888904526,312646700,0.06326501965346312,0.06530912967977365,0.8616409217495359,,111.44826393127441,120.02580947875977,,109.15943606127257,112.88565900695048,-3.726222945677904,-4.16863899791888,0.4424160522409757,51.37453700521969,111.44826393127441,126.07377420732645,96.82275365522237,-0.14338404896066237
2024-08-14,118.02310180664062,118.54284787534027,114.0150319977807,118.4728819117515,339246400,0.016566122335569977,0.016704101413275385,0.829749154293268,,111.45276260375977,120.08756881713867,,110.52307694517535,113.26621032544604,-2.7431333802706916,-3.8835378743892424,1.1404044941185507,54.22002989696012,111.45276260375977,126.08672446018619,96.81880074733334,-0.12907504924227198
2024-08-15,122.80078887939453,123.18060299513529,117.41338717159643,118.70276637796893,318086700,0.03968305646568488,0.04048094821792847,0.8368452011086253,,111.54122009277344,120.21615814208984,,112.41195570428599,113.9724754035163,-1.560519699230312,-3.418934239357456,1.8584145401271441,56.73818442361139,111.54122009277344,126.43800405558508,96.6444361299618,-0.09381918140894659
2024-08-16,124.51996612548828,124.93976189528415,121.12160307679298,121.88123896431732,302589900,0.013902633740928585,0.013999724771981636,0.8317112384105071,,111.87355995178223,120.25913864135742,,114.27472653831711,114.75377101255125,-0.47904447423414354,-2.8309562863327935,2.35191181209865,58.90093330227242,111.87355995178223,127.63652518002704,96.11059472353742,-0.0811328993550228
2024-08-19,129.93736267089844,129.93736267089844,123.36053125322975,124.22011749326396,318333600,0.04258643519921037,0.043506248146185866,0.8291107151008247,,112.19640464782715,120.43929092407227,,116.68436286640653,115.87848150576215,0.8058813606443778,-2.1035887569373592,2.909470117581737,68.62329346198484,112.19640464782715,129.17771734029668,95.21509195535762,-0.04115643926099603
2024-08-20,127.18868255615234,129.81742012912812,125.82933728380516,128.33812230971984,300087400,-0.021380835399370284,-0.021153885674191075,0.832764722310756,0.6395584787253236,112.42929267883301,120.5666682434082,,118.30041204944435,116.71627417616142,1.584137873282927,-1.366043430893302,2.950181304176229,58.52643137614165,112.42929267883301,130.1202958708081,94.73828948685791,-0.06143970632430325
2024-08-21,128.4380645751953,129.28766098618868,126.59895509298427,127.25863301570179,257883600,0.009775127067694398,0.009823059677431356,0.7878362084624199,0.6380627009311733,113.14144859313964,120.70100341796875,,119.86005089955988,117.58455494646023,2.27549595309965,-0.6377355540947116,2.9132315071943617,68.05164889687578,113.14144859313964,132.22373575187763,94.05916143440166,-0.052220172548659294
2024-08-22,123.68035888671875,130.68698241163722,123.04066795762931,129.9573385201996,376189100,-0.037746313829189956,-0.03704280116811565,0.7990424122601707,0.629121185815969,113.71417198181152,120.75757583618164,,120.44779058989201,118.03609597907197,2.4116946108200352,-0.0278495211117622,2.4395441319317976,64.64000043423715,113.71417198181152,133.36001063757348,94.06833332604957,-0.0873285922480903
2024-08-23,129.30763244628906,129.53753255606168,125.15963905002394,125.79932992863567,323230300,0.04449382643830569,0.04549852224090367,0.8113637899118015,0.6351739588230351,114.52927856445312,120.84093521118164,,121.81084318318386,118.87102460627324,2.939818576910625,0.5656840984927153,2.3741344784179095,76.26225454688623,114.52927856445312,135.3678609887211,93.69069614018514,-0.045803391903853234
2024-08-26,126.39905548095703,131.19673768949764,124.31006635411407,129.50756494551362,331964700,-0.022750303785235366,-0.022493467015879176,0.8152112743520313,0.6317256691284215,115.27242088317871,120.77796569824218,,122.51672199822588,119.42865652291647,3.0880654753094063,1.0701603738560537,2.0179051014533527,70.50029020363009,115.27242088317871,136.71295743897116,93.83188432738628,-0.0672665818347277
2024-08-27,128.23817443847656,129.1377346219971,123.82029866993177,124.98974063480068,303134600,0.014445263468091994,0.014550100477583205,0.7595982344587793,0.6318536793704106,116.50032920837403,120.70640045166016,,123.39694545057213,120.08121340555054,3.3157320450215906,1.5192747080891613,1.7964573369324293,79.00139374879862,116.50032920837403,137.95839326602285,95.0422651507252,-0.05369521688162341
2024-08-28,125.54946899414062,128.26815944285755,122.580899020736,128.05825393148814,448101100,-0.0211894165348478,-0.020966498128261124,0.645623590576486,0.6265833524736052,116.92962265014648,120.59905212402344,,123.72810291881345,120.48626937507574,3.2418335437377124,1.8637864752188715,1.3780470685188408,71.81819267437548,116.92962265014648,138.7669007287524,95.09234457154056,-0.07353591434563937
2024-08-29,117.5333251953125,124.37003270157089,116.65375204642187,121.30151255769351,453023300,-0.06597794410175065,-0.06384848827359224,0.6410853539474823,0.6411624533308666,117.34842033386231,120.23942535400391,,122.775060192121,120.26753276916735,2.5075274229536575,1.9925346647658286,0.5149927581878289,61.65153719898529,117.34842033386231,138.87718019299012,95.8196604747345,-0.1326892456544462
2024-08-30,119.31246948242188,121.69131963851615,117.16350420185492,119.47238840117339,333751600,0.015023933651836126,0.01513736026912249,0.6370028797140684,0.6334199694149328,117.95312881469727,120.01133544921875,,122.24235392909037,120.19678734051953,2.0455665885708356,2.00314104952683,0.04242553904400559,59.83653817973313,117.95312881469727,138.95683942178573,96.94941820760879,-0.11956045030063318
2024-09-03,107.94795227050781,116.15399476413343,107.238295351223,115.95409419910477,477155100,-0.10009665816680338,-0.09525003766340101,0.6967942087901872,0.6652393807828619,118.33044700622558,119.64011428833008,,120.04321521238536,119.28946622422237,0.7537489881629966,1.7532626372540634,-0.9995136490910668,42.84207308715706,118.33044700622558,138.24970475669394,98.41118925575721,-0.20342235056984564
2024-09-04,106.1588134765625,113.21540862229497,104.06982436712501,105.3592035946603,372470300,-0.016712974325863307,-0.016574087384834235,0.6886166064783923,0.6659276646552543,118.4283992767334,119.40222930908203,,117.90715340687416,118.31682527995127,-0.40967187307711583,1.3206757351878278,-1.7303476082649436,39.53446177055062,118.4283992767334,138.0724454986393,98.78435305482749,-0.2166248981403069
2024-09-05,107.15834045410156,109.59716719188593,104.70952402528704,104.93940893047393,306850700,0.009371344724577835,0.009415393266049898,0.6592509186685928,0.6660586693201024,118.84319877624512,119.02481155395508,,116.25348987567837,117.49027084840685,-1.2367809727284822,0.8091843936045658,-2.045965366333048,35.216331230116054,118.84319877624512,137.0450691779489,100.64132837454132,-0.20924911348146608
2024-09-06,102.78044891357422,108.09788494505915,100.90134998938433,107.98793734308131,413638100,-0.04171240867143849,-0.04085441713613036,0.6440612606897905,0.670920655276672,118.73625030517579,118.55363876342773,,114.18071434304696,116.40065440878962,-2.2199400657426622,0.20335950173512024,-2.4232995674777826,30.437127031161182,118.73625030517579,137.30404880822294,100.16845180212862,-0.24155478005005918
2024-09-09,106.41868591308594,106.49864918568733,103.64002700878578,104.8294482794324,273912000,0.03478603170428085,0.035398142720421744,0.6564383385797267,0.6709015663632327,118.82220840454102,118.20340728759766,,112.98655612305296,115.66124933503379,-2.6746932119808235,-0.3722510410080685,-2.302442170972755,28.136008631433754,118.82220840454102,137.13050304553983,100.5139137635422,-0.2147072279086495
2024-09-10,108.04789733886719,109.34727382600163,104.89941402443941,107.75803619556127,268283700,0.015193441716138137,0.015309448822849125,0.6425949450061927,0.6674589372467156,118.77623062133789,117.894755859375,,112.22676246394745,115.09729733531775,-2.870534871370296,-0.871907807080514,-1.998627064289782,31.827646287019675,118.77623062133789,137.193025850442,100.35943539223378,-0.2026848284033636
2024-09-11,116.8536605834961,117.13352442144715,107.36822866067497,109.33728046789619,441422400,0.07834776500741118,0.08149870068282472,0.66428596125877,0.6868354274374987,118.81471252441406,117.74702728271484,,112.938592943878,115.22739831666429,-2.2888053727862854,-1.1552873202216682,-1.1335180525646171,40.38174999724449,118.81471252441406,137.21102691438105,100.41839813444709,-0.13770467788353433
2024-09-12,119.0927734375,120.7421209186122,115.33426173002456,116.79368208487448,366052700,0.018980410397306097,0.019161683449394173,0.6651233355429919,0.6880965915607361,118.86819610595703,117.67666519165039,,113.88538994289678,115.51372239968916,-1.6283324567923785,-1.2498963475358105,-0.378436109256568,46.024785394049374,118.86819610595703,137.2610395675457,100.47535264436833,-0.12118164788124519
2024-09-13,119.05278015136719,119.91243980632909,117.55337484057826,119.03279143615939,238358300,-0.0003358726283659943,-0.0003358162294692102,0.6487844702014923,0.6839827229886362,118.68079566955566,117.49335739135742,,114.68037305189223,115.77587482573938,-1.0955017738471469,-1.2190174327980778,0.12351565895093097,40.16133915244243,118.68079566955566,136.98107284455617,100.38051849455516,-0.12147676934664206
2024-09-16,116.73370361328125,118.13315013570288,114.31466480568342,116.74370178435876,248772300,-0.0196716222704719,-0.019479398424273597,0.6491243443488003,0.6813358867562589,118.2914825439453,117.31264419555664,,114.9962700613367,115.84682510629804,-0.8505550449613395,-1.1453249552307303,0.2947699102693908,40.620822111475704,118.2914825439453,136.39899566277316,100.18396942511745,-0.13858987338151887
2024-09-17,115.54417419433594,118.75290839853001,114.78448096424103,118.12315326201993,231925900,-0.010242385794682224,-0.010190111185763628,0.6263581729372946,0.678542414225775,117.57182312011719,117.06076370239258,,115.08056300487505,115.82440652022677,-0.7438435153517275,-1.0650286672549298,0.3211851519032023,37.5245672961713,117.57182312011719,134.8558445479889,100.28780169224545,-0.1473677383483039
2024-09-18,113.32505798339844,117.65333558843457,113.17511592459984,115.84405559100924,310318900,-0.019392608916848107,-0.01920578191337563,0.6257446137296568,0.664869391130658,116.87864189147949,116.7009309387207,,114.81048530926327,115.63926959157281,-0.8287842823095417,-1.0177797902658523,0.1889955079563106,37.87414853755213,116.87864189147949,133.64291253701825,100.11437124594073,-0.1637432076178946
2024-09-19,117.8232650756836,119.61255622221333,117.20350817184061,117.30346699468771,293506400,0.038925439633007965,0.03969296087140872,0.6436487938147097,0.6557911435301964,116.3479019165039,116.3604965209961,,115.27398988871255,115.80104703484028,-0.5270571461277314,-0.9196352614382282,0.3925781153104968,50.309180386819214,116.3479019165039,132.21963793785056,100.47616589515725,-0.13054969947942194
2024-09-20,115.95401000976562,118.57297401582413,115.34425124357021,117.01358731596827,382462400,-0.015992101055522345,-0.015864906346953256,0.6332090478685458,0.6564507235535179,115.96158447265626,116.1328045654297,,115.37860836887455,115.8123776255755,-0.43376925670094124,-0.8224620604907709,0.3886928037898296,46.425541479309395,115.96158447265626,131.4534323991216,100.46973654619093,-0.14434344707051128
2024-09-23,116.21392059326172,116.94362697511984,114.81447398076047,116.50380656220895,206228500,0.0022389887474998198,0.0022414971545545725,0.608246564359717,0.6554355055741355,115.30689888000488,115.87352859497071,,115.5071179418572,115.8421215491078,-0.33500360725059863,-0.7249703698427364,0.3899667625921378,61.520844104291875,115.30689888000488,129.47403531642152,101.13976244358824,-0.1424254953418438
2024-09-24,120.82208251953125,121.75171411597229,115.33425359874879,116.4738010232417,354966800,0.03888643530079698,0.03965240913261736,0.6239899709334267,0.6604986043001072,115.02805023193359,115.72240798950196,,116.3248047999609,116.21100754691695,0.11379725304395549,-0.557216845265398,0.6710140983093535,68.94822271928524,115.02805023193359,128.47727651752723,101.57882394633995,-0.1084206002214368
